Date,NVDA close,Biden,Covid (no vax),First Vax,Booster,Ukraine,Pelosi is Speaker,NVIDIA 2000 release,NVIDIA 3000 release,NVIDIA 4000 release,Apple close,Nasdaq close,TSM close,Oil close,Treasury close,Bitcoin Close,NVDA goog Trend,TSMC goog Trend,TSM quarter earnings,NVDA quarter Earnings 
6/9/20,90.242966,0,1,0,0,0,1,0,0,0,84.678368,9953.75,53.939152,38.94,0.406,9795.700195,35,28,0.752,0.45
6/10/20,93.442772,0,1,0,0,0,1,0,0,0,86.856918,10020.34961,54.834805,39.6,0.337,9870.094727,35,28,0.752,0.45
6/11/20,87.75145,0,1,0,0,0,1,0,0,0,82.686882,9492.730469,52.443226,36.34,0.302,9321.78125,35,28,0.752,0.45
6/12/20,89.11068,0,1,0,0,0,1,0,0,0,83.400772,9588.80957,53.357933,36.26,0.328,9480.84375,35,28,0.752,0.45
6/15/20,91.517387,0,1,0,0,0,1,0,0,0,84.432205,9726.019531,53.376991,37.12,0.328,9450.702148,33,21,0.752,0.45
6/16/20,90.467415,0,1,0,0,0,1,0,0,0,86.669838,9895.870117,53.167374,38.38,0.35,9538.024414,33,21,0.752,0.45
6/17/20,92.138397,0,1,0,0,0,1,0,0,0,86.549225,9910.530273,53.929626,37.96,0.339,9480.254883,33,21,0.752,0.45
6/18/20,91.958824,0,1,0,0,0,1,0,0,0,86.583702,9943.049805,53.900826,38.84,0.328,9411.84082,33,21,0.752,0.45
6/19/20,92.390297,0,1,0,0,0,1,0,0,0,86.088905,9946.120117,53.094479,39.75,0.327,9288.018555,33,21,0.752,0.45
6/22/20,95.038925,0,1,0,0,0,1,0,0,0,88.341309,10056.48047,53.756836,40.46,0.335,9648.717773,30,20,0.752,0.45
6/23/20,94.273262,0,1,0,0,0,1,0,0,0,90.226929,10131.37012,54.486385,40.37,0.325,9629.658203,30,20,0.752,0.45
6/24/20,92.133408,0,1,0,0,0,1,0,0,0,88.634247,9909.169922,54.313599,38.01,0.316,9313.610352,30,20,0.752,0.45
6/25/20,94.67231,0,1,0,0,0,1,0,0,0,89.810913,10017,54.755177,38.72,0.327,9264.813477,30,20,0.752,0.45
6/26/20,91.330345,0,1,0,0,0,1,0,0,0,87.051422,9757.219727,54.073616,38.49,0.299,9162.917969,30,20,0.752,0.45
6/29/20,91.779259,0,1,0,0,0,1,0,0,0,89.057663,9874.150391,54.131203,39.7,0.282,9190.854492,32,15,0.752,0.45
6/30/20,94.749619,0,1,0,0,0,1,0,0,0,89.801079,10058.76953,54.495991,39.27,0.289,9137.993164,32,15,0.752,0.45
7/1/20,95.07135,0,1,0,0,0,1,0,0,0,89.63121,10154.62988,54.543983,39.82,0.313,9228.325195,32,15,0.752,0.45
7/2/20,95.891869,0,1,0,0,0,1,0,0,0,89.63121,10207.62988,56.271889,40.65,0.294,9123.410156,32,15,0.752,0.45
7/6/20,98.156433,0,1,0,0,0,1,0,0,0,92.02887,10433.65039,59.401302,40.63,0.307,9375.474609,37,22,0.752,0.45
7/7/20,98.480644,0,1,0,0,0,1,0,0,0,91.743309,10343.88965,58.278168,40.62,0.293,9252.277344,37,22,0.752,0.45
7/8/20,101.914886,0,1,0,0,0,1,0,0,0,93.880028,10492.5,60.082859,40.9,0.291,9428.333008,37,22,0.752,0.45
7/9/20,104.837852,0,1,0,0,0,1,0,0,0,94.283737,10547.75,62.185146,39.62,0.274,9277.967773,37,22,0.752,0.45
7/10/20,104.541069,0,1,0,0,0,1,0,0,0,94.448669,10617.44043,61.292389,40.55,0.298,9278.807617,37,22,0.752,0.45
7/13/20,100.281319,0,1,0,0,0,1,0,0,0,94.012947,10390.83984,62.463528,40.1,0.298,9243.614258,40,35,0.752,0.45
7/14/20,103.521027,0,1,0,0,0,1,0,0,0,95.568726,10488.58008,64.277824,40.29,0.282,9243.213867,40,35,0.752,0.45
7/15/20,102.027122,0,1,0,0,0,1,0,0,0,96.225983,10550.49023,63.41386,41.2,0.285,9192.836914,40,35,0.791,0.45
7/16/20,101.10434,0,1,0,0,0,1,0,0,0,95.041931,10473.83008,63.922623,40.75,0.275,9132.227539,40,35,0.791,0.45
7/17/20,101.770233,0,1,0,0,0,1,0,0,0,94.849915,10503.19043,63.740242,40.59,0.282,9151.392578,40,35,0.791,0.45
7/20/20,104.855316,0,1,0,0,0,1,0,0,0,96.84877,10767.08984,64.210617,40.81,0.285,9164.231445,36,44,0.791,0.45
7/21/20,103.037178,0,1,0,0,0,1,0,0,0,95.5121,10680.36035,65.093765,41.96,0.271,9374.887695,36,44,0.791,0.45
7/22/20,104.137047,0,1,0,0,0,1,0,0,0,95.780418,10706.12988,65.78492,41.9,0.269,9525.363281,36,44,0.791,0.45
7/23/20,101.054451,0,1,0,0,0,1,0,0,0,91.420837,10461.41992,64.671394,41.07,0.266,9581.072266,36,44,0.791,0.45
7/24/20,101.700386,0,1,0,0,0,1,0,0,0,91.194374,10363.17969,70.939819,41.29,0.274,9536.892578,36,44,0.791,0.45
7/27/20,103.964951,0,1,0,0,0,1,0,0,0,93.35569,10536.26953,79.915291,41.6,0.285,10990.87305,36,79,0.791,0.45
7/28/20,101.909897,0,1,0,0,0,1,0,0,0,91.822098,10402.08984,73.838852,41.04,0.266,10912.82324,36,79,0.791,0.45
7/29/20,104.4039,0,1,0,0,0,1,0,0,0,93.582169,10542.94043,79.358521,41.27,0.253,11100.46777,36,79,0.791,0.45
7/30/20,105.885338,0,1,0,0,0,1,0,0,0,94.714539,10587.80957,76.728271,39.92,0.23,11111.21387,36,79,0.791,0.45
7/31/20,105.89283,0,1,0,0,0,1,0,0,0,104.630074,10745.26953,75.729942,40.27,0.215,11323.4668,36,79,0.791,0.45
8/3/20,109.838333,0,1,0,0,0,1,0,0,0,107.266487,10902.79981,75.787521,41.01,0.225,11246.34863,36,41,0.791,0.45
8/4/20,112.008102,0,1,0,0,0,1,0,0,0,107.982819,10941.16992,76.977859,41.7,0.195,11205.89258,36,41,0.791,0.45
8/5/20,112.59671,0,1,0,0,0,1,0,0,0,108.374237,10998.40039,78.360176,42.19,0.218,11747.02246,36,41,0.791,0.45
8/6/20,113.083023,0,1,0,0,0,1,0,0,0,112.155327,11108.07031,77.29464,41.95,0.214,11779.77344,36,41,0.791,0.45
8/7/20,111.726295,0,1,0,0,0,1,0,0,0,109.605377,11010.98047,76.824265,41.22,0.229,11601.47266,36,41,0.791,0.45
8/10/20,111.382118,0,1,0,0,0,1,0,0,0,111.198486,10968.36035,76.670692,41.94,0.234,11878.11133,37,29,0.791,0.45
8/11/20,108.239685,0,1,0,0,0,1,0,0,0,107.891464,10782.82031,74.817993,41.61,0.291,11410.52539,37,29,0.791,0.45
8/12/20,114.127998,0,1,0,0,0,1,0,0,0,111.477158,11012.24023,76.2099,42.67,0.296,11584.93457,37,29,0.791,0.45
8/13/20,114.155449,0,1,0,0,0,1,0,0,0,113.450035,11042.5,75.163574,42.24,0.318,11784.1377,37,29,0.791,0.45
8/14/20,115.362541,0,1,0,0,0,1,0,0,0,113.34893,11019.29981,75.269165,42.01,0.299,11768.87109,37,29,0.791,0.45
8/17/20,123.074005,0,1,0,0,0,1,0,0,0,113.052979,11129.73047,76.977859,42.89,0.285,12254.40234,48,28,0.791,0.45
8/18/20,122.313339,0,1,0,0,0,1,0,0,0,113.995033,11210.83984,76.229118,42.89,0.279,11991.2334,48,28,0.791,0.55
8/19/20,121.09375,0,1,0,0,0,1,0,0,0,114.138069,11146.45996,75.393967,42.93,0.277,11758.2832,48,28,0.791,0.55
8/20/20,121.118706,0,1,0,0,0,1,0,0,0,116.670746,11264.9502,73.733246,42.58,0.268,11878.37207,48,28,0.791,0.55
8/21/20,126.530693,0,1,0,0,0,1,0,0,0,122.683067,11311.79981,75.201958,42.34,0.272,11592.48926,48,28,0.791,0.55
8/24/20,126.897301,0,1,0,0,0,1,0,0,0,124.150391,11379.71973,75.73954,42.62,0.28,11774.5957,42,32,0.791,0.55
8/25/20,127.194084,0,1,0,0,0,1,0,0,0,123.131897,11466.46973,76.833885,43.35,0.292,11366.13477,42,32,0.791,0.55
8/26/20,127.423538,0,1,0,0,0,1,0,0,0,124.806366,11665.05957,78.475372,43.39,0.29,11488.36328,42,32,0.791,0.55
8/27/20,125.979507,0,1,0,0,0,1,0,0,0,123.3144,11625.33984,77.371429,43.04,0.31,11323.39746,42,32,0.791,0.55
8/28/20,131.162018,0,1,0,0,0,1,0,0,0,123.114639,11695.62988,77.217857,42.97,0.275,11542.5,42,32,0.791,0.55
8/31/20,133.424088,0,1,0,0,0,1,0,0,0,127.289711,11775.45996,76.0755,42.61,0.264,11680.82031,100,28,0.791,0.55
9/1/20,137.919647,0,1,0,0,0,1,0,0,0,132.360001,11939.66992,78.283401,42.76,0.255,11970.47852,100,28,0.791,0.55
9/2/20,143.163559,0,1,0,0,0,1,0,0,0,129.617706,12056.44043,78.878548,41.51,0.256,11414.03418,100,28,0.791,0.55
9/3/20,129.881561,0,1,0,0,0,1,0,0,0,119.240402,11458.09961,77.928215,41.37,0.237,10245.29688,100,28,0.791,0.55
9/4/20,125.959824,0,1,0,0,0,1,0,0,0,119.319321,11313.12988,75.749146,39.77,0.304,10511.81348,100,28,0.791,0.55
9/8/20,118.879723,0,1,0,0,0,1,0,0,0,111.289719,10847.69043,74.222824,36.76,0.272,10131.5166,66,20,0.791,0.55
9/9/20,126.882881,0,1,0,0,0,1,0,0,0,115.728699,11141.55957,76.219521,38.05,0.279,10242.34766,66,20,0.791,0.55
9/10/20,122.858856,0,1,0,0,0,1,0,0,0,111.950645,10919.58984,75.73954,37.3,0.266,10363.13867,66,20,0.791,0.55
9/11/20,121.389435,0,1,0,0,0,1,0,0,0,110.480858,10853.54981,75.662743,37.33,0.253,10400.91504,66,20,0.791,0.55
9/14/20,128.452072,0,1,0,0,0,1,0,0,0,113.79528,11056.65039,77.275452,37.26,0.263,10680.83789,96,27,0.791,0.55
9/15/20,129.637085,0,1,0,0,0,1,0,0,0,113.972839,11190.32031,82.411133,38.28,0.269,10796.95117,96,27,0.791,0.55
9/16/20,124.882072,0,1,0,0,0,1,0,0,0,110.609085,11050.46973,79.800102,40.16,0.274,10974.90527,96,27,0.791,0.55
9/17/20,124.373161,0,1,0,0,0,1,0,1,0,108.843369,10910.28027,79.034935,40.97,0.271,10948.99023,96,27,0.791,0.55
9/18/20,121.636414,0,1,0,0,0,1,0,1,0,105.390839,10793.28027,77.413902,41.11,0.279,10944.58594,96,27,0.791,0.55
9/21/20,124.909531,0,1,0,0,0,1,0,1,0,108.586906,10778.79981,77.761261,39.31,0.268,10462.25977,65,24,0.791,0.55
9/22/20,126.111984,0,1,0,0,0,1,0,1,0,110.293427,10963.63965,77.655136,39.6,0.26,10538.45996,65,24,0.791,0.55
9/23/20,120.982803,0,1,0,0,0,1,0,1,0,105.667046,10632.99023,75.18499,39.93,0.271,10246.18652,65,24,0.791,0.55
9/24/20,123.220589,0,1,0,0,0,1,0,1,0,106.752129,10672.26953,75.62883,40.31,0.275,10760.06641,65,24,0.791,0.55
9/25/20,128.467041,0,1,0,0,0,1,0,1,0,110.757057,10913.55957,76.111298,40.25,0.267,10692.7168,65,24,0.791,0.55
9/28/20,130.076157,0,1,0,0,0,1,0,1,0,113.400711,11117.53027,76.970039,40.6,0.266,10709.65234,50,22,0.791,0.55
9/29/20,131.979645,0,1,0,0,0,1,0,1,0,112.542503,11085.25,77.684082,39.29,0.25,10844.64063,50,22,0.791,0.55
9/30/20,135.020767,0,1,0,0,0,1,0,1,0,114.239166,11167.50977,78.224426,40.22,0.272,10784.49121,50,22,0.791,0.55
10/1/20,135.858994,0,1,0,0,0,1,0,1,0,115.205887,11326.50977,79.720009,38.72,0.272,10619.45215,50,22,0.791,0.55
10/2/20,130.348068,0,1,0,0,0,1,0,1,0,111.487015,11075.01953,77.963898,37.05,0.285,10575.97461,50,22,0.791,0.55
10/5/20,136.138397,0,1,0,0,0,1,0,1,0,114.919815,11332.49023,81.572609,39.22,0.324,10793.33984,45,25,0.791,0.55
10/6/20,137.076431,0,1,0,0,0,1,0,1,0,111.625122,11154.59961,80.202469,40.67,0.316,10604.40625,45,25,0.791,0.55
10/7/20,139.346649,0,1,0,0,0,1,0,1,0,113.519073,11364.59961,83.869087,39.95,0.344,10668.96875,45,25,0.791,0.55
10/8/20,138.096756,0,1,0,0,0,1,0,1,0,113.410576,11420.98047,84.718201,41.19,0.326,10915.68555,45,25,0.791,0.55
10/9/20,137.338379,0,1,0,0,0,1,0,1,0,115.383438,11579.94043,85.663795,40.6,0.336,11064.45801,45,25,0.791,0.55
10/12/20,141.961151,0,1,0,0,0,1,0,1,0,122.712662,11876.25977,87.71904,39.43,0.339,11555.36328,39,31,0.791,0.55
10/13/20,142.183167,0,1,0,0,0,1,0,1,0,119.457436,11863.90039,86.493614,40.2,0.302,11425.89941,39,31,0.791,0.55
10/14/20,140.656357,0,1,0,0,0,1,0,1,0,119.546204,11768.73047,85.490105,41.04,0.302,11429.50684,39,31,0.922,0.55
10/15/20,139.406494,0,1,0,0,0,1,0,1,0,119.072716,11713.87012,85.055901,40.96,0.314,11495.34961,39,31,0.922,0.55
10/16/20,137.824829,0,1,0,0,0,1,0,1,0,117.40564,11671.55957,83.656807,40.88,0.319,11322.12305,39,31,0.922,0.55
10/19/20,134.693924,0,1,0,0,0,1,0,1,0,114.406868,11478.87988,84.486618,40.83,0.33,11742.03711,39,24,0.922,0.55
10/20/20,136.168335,0,1,0,0,0,1,0,1,0,115.916115,11516.49023,85.162048,41.46,0.343,11916.33496,39,24,0.922,0.55
10/21/20,134.963364,0,1,0,0,0,1,0,1,0,115.284798,11484.69043,84.563812,40.03,0.351,12823.68945,39,24,0.922,0.55
10/22/20,133.329285,0,1,0,0,0,1,0,1,0,114.18,11506.00977,85.1138,40.64,0.375,12965.8916,39,24,0.922,0.55
10/23/20,135.616989,0,1,0,0,0,1,0,1,0,113.479622,11548.28027,85.210289,39.85,0.37,12931.53906,39,24,0.922,0.55
10/26/20,131.136444,0,1,0,0,0,1,0,1,0,113.489479,11358.94043,83.685753,38.56,0.349,13075.24805,44,21,0.922,0.55
10/27/20,133.686035,0,1,0,0,0,1,0,1,0,115.018448,11431.34961,83.666451,39.57,0.335,13654.21875,44,21,0.922,0.55
10/28/20,126.00473,0,1,0,0,0,1,0,1,0,109.691704,11004.87012,80.906837,37.39,0.333,13271.28516,44,21,0.922,0.55
10/29/20,129.9664,0,1,0,0,0,1,0,1,0,113.755814,11185.58984,81.910332,36.17,0.372,13437.88281,44,21,0.922,0.55
10/30/20,125.076675,0,1,0,0,0,1,0,1,0,107.383461,10911.58984,80.92614,35.79,0.381,13546.52246,44,21,0.922,0.55
11/2/20,125.543198,0,1,0,0,0,1,0,1,0,107.294655,10957.61035,82.701546,36.81,0.377,13550.48926,32,20,0.922,0.55
11/3/20,129.921494,0,1,0,0,0,1,0,1,0,108.942024,11160.57031,84.612061,37.66,0.393,13950.30078,32,20,0.922,0.55
11/4/20,137.652695,0,1,0,0,0,1,0,1,0,113.390823,11590.78027,86.31028,39.15,0.323,14133.70703,32,20,0.922,0.55
11/5/20,141.302536,0,1,0,0,0,1,0,1,0,117.415497,11890.92969,87.255875,38.79,0.335,15579.84863,32,20,0.922,0.55
11/6/20,145.314072,0,1,0,0,0,1,0,1,0,117.282097,11895.23047,88.201485,37.14,0.363,15565.88086,32,20,0.922,0.55
11/9/20,136.021149,0,1,0,0,0,1,0,1,0,114.940224,11713.78027,85.905022,40.29,0.447,15332.31543,42,23,0.922,0.55
11/10/20,127.431732,0,1,0,0,0,1,0,1,0,114.59436,11553.86035,84.583115,41.36,0.46,15290.90234,42,23,0.922,0.55
11/11/20,133.898117,0,1,0,0,0,1,0,1,0,118.072609,11786.42969,87.690063,41.45,0.454,15701.33984,42,23,0.922,0.55
11/12/20,134.28479,0,1,0,0,0,1,0,1,0,117.795929,11709.58984,86.66729,41.12,0.396,16276.34375,42,23,0.922,0.55
11/13/20,132.690643,0,1,0,0,0,1,0,1,0,117.845345,11829.29004,89.947952,40.13,0.403,16317.80859,42,23,0.922,0.55
11/16/20,134.868561,0,1,0,0,0,1,0,1,0,118.873016,11924.12988,95.785591,41.34,0.408,16716.11133,46,33,0.922,0.55
11/17/20,133.940521,0,1,0,0,0,1,0,1,0,117.973793,11899.33984,92.35054,41.43,0.386,17645.40625,46,33,0.922,0.73
11/18/20,134.005402,0,1,0,0,0,1,0,0,0,116.629921,11801.59961,93.527733,41.82,0.399,17804.00586,46,33,0.922,0.73
11/19/20,134.120148,0,1,0,0,0,1,0,0,0,117.232704,11904.70996,93.218964,41.74,0.386,17817.08984,46,33,0.922,0.73
11/20/20,130.602554,0,1,0,0,0,1,0,0,0,115.948112,11854.96973,91.983894,42.15,0.376,18621.31445,46,33,0.922,0.73
11/23/20,131.123947,0,1,0,0,0,1,0,0,0,112.499512,11880.62988,94.6856,43.06,0.388,18364.12109,44,22,0.922,0.73
11/24/20,129.305283,0,1,0,0,0,1,0,0,0,113.803864,12036.79004,93.24791,44.91,0.397,19107.46484,44,22,0.922,0.73
11/25/20,132.069458,0,1,0,0,0,1,0,0,0,114.653656,12094.40039,94.068077,45.71,0.389,18732.12109,44,22,0.922,0.73
11/27/20,132.333893,0,1,0,0,0,1,0,0,0,115.207008,12205.84961,95.274208,45.53,0.367,17108.40234,44,22,0.922,0.73
11/30/20,133.733459,0,1,0,0,0,1,0,0,0,117.63784,12198.74023,93.614563,45.34,0.362,19625.83594,44,28,0.922,0.73
12/1/20,133.618683,0,1,0,0,0,1,0,0,0,121.264297,12355.11035,97.319794,44.55,0.427,18802.99805,44,28,0.922,0.73
12/2/20,135.160461,0,1,0,0,0,1,0,0,0,121.620033,12349.37012,96.046112,45.28,0.423,19201.0918,44,28,0.922,0.73
12/3/20,133.718063,0,1,0,0,0,1,0,0,0,121.481697,12377.17969,96.007523,45.64,0.405,19445.39844,44,28,0.922,0.73
12/4/20,135.337646,0,1,0,0,0,1,0,0,0,120.799873,12464.23047,100.08905,46.26,0.423,18699.76563,44,28,0.922,0.73
12/7/20,135.821777,0,1,0,0,0,1,0,0,0,122.282082,12519.9502,102.655685,45.76,0.389,19191.63086,48,35,0.922,0.73
12/8/20,133.258896,0,1,0,0,0,1,0,0,0,122.904602,12582.76953,101.932007,45.6,0.388,18321.14453,48,35,0.922,0.73
12/9/20,129.073959,0,1,0,0,0,1,0,0,0,120.335442,12338.9502,100.754829,45.52,0.408,18553.91602,48,35,0.922,0.73
12/10/20,129.488205,0,1,0,0,0,1,0,0,0,121.77813,12405.80957,100.571503,46.78,0.383,18264.99219,48,35,0.922,0.73
12/11/20,129.897491,0,0,1,0,0,1,0,0,0,120.957985,12377.87012,100.378525,46.57,0.361,18058.9043,48,35,0.922,0.73
12/14/20,132.847137,0,0,1,0,0,1,0,0,0,120.335442,12440.04004,99.925011,46.99,0.358,19246.64453,43,28,0.922,0.73
12/15/20,133.363693,0,0,1,0,0,1,0,0,0,126.363091,12595.05957,101.401314,47.62,0.375,19417.07617,43,28,0.922,0.73
12/16/20,132.185837,0,0,1,0,0,1,0,0,0,126.293938,12658.19043,101.507446,47.82,0.37,21310.59766,43,28,0.922,0.73
12/17/20,133.171539,0,0,1,0,0,1,0,0,0,127.173386,12764.75,100.676086,48.36,0.377,22805.16211,43,28,0.922,0.73
12/18/20,132.480301,0,0,1,0,0,1,0,0,0,125.157562,12755.63965,101.044281,49.1,0.381,23137.96094,43,28,0.922,0.73
12/21/20,133.081726,0,0,1,0,0,1,0,0,0,126.708939,12742.51953,101.577217,47.74,0.383,22803.08203,41,26,0.922,0.73
12/22/20,132.542709,0,0,1,0,0,1,0,0,0,130.315643,12807.91992,100.714836,47.02,0.364,23783.0293,41,26,0.922,0.73
12/23/20,129.857544,0,0,1,0,0,1,0,0,0,129.40657,12771.11035,100.540413,48.12,0.377,23241.3457,41,26,0.922,0.73
12/24/20,129.70282,0,0,1,0,0,1,0,0,0,130.404556,12804.73047,102.681847,48.23,0.364,23735.94922,41,26,0.922,0.73
12/28/20,128.766998,0,0,1,0,0,1,0,0,0,135.068573,12899.41992,102.856247,47.62,0.364,27084.80859,42,29,0.922,0.73
12/29/20,129.19873,0,0,1,0,0,1,0,0,0,133.270172,12850.21973,102.284554,48,0.378,27362.4375,42,29,0.922,0.73
12/30/20,131.220078,0,0,1,0,0,1,0,0,0,132.133835,12870,105.520927,48.4,0.37,28840.95313,42,29,0.922,0.73
12/31/20,130.314224,0,0,1,0,0,1,0,0,0,131.116028,12888.28027,105.656578,48.52,0.361,29001.7207,42,29,0.922,0.73
1/4/21,130.898163,0,0,1,0,0,1,0,0,0,127.874939,12698.4502,108.234047,47.62,0.354,31971.91406,40,42,0.922,0.73
1/5/21,133.805405,0,0,1,0,0,1,0,0,0,129.455978,12818.95996,109.270836,49.93,0.377,33992.42969,40,42,0.922,0.73
1/6/21,125.917175,0,0,1,0,0,1,0,0,0,125.098267,12740.79004,112.02272,50.63,0.432,36824.36328,40,42,0.922,0.73
1/7/21,133.19902,0,0,1,0,0,1,0,0,0,129.367035,13067.48047,117.662132,50.83,0.454,39371.04297,40,42,0.922,0.73
1/8/21,132.527725,0,0,1,0,0,1,0,0,0,130.483627,13201.98047,115.007156,52.24,0.479,40797.60938,40,42,0.922,0.73
1/11/21,135.968994,0,0,1,0,0,1,0,0,0,127.450027,13036.42969,118.795822,52.25,0.498,35566.65625,39,66,0.922,0.73
1/12/21,134.603958,0,0,1,0,0,1,0,0,0,127.272163,13072.42969,119.183426,53.21,0.503,33922.96094,39,66,0.922,0.73
1/13/21,135.07309,0,0,1,0,0,1,0,0,0,129.337402,13128.9502,115.530403,52.91,0.476,37316.35938,39,66,0.985,0.73
1/14/21,131.764114,0,0,1,0,0,1,0,0,0,127.380875,13112.63965,122.52636,53.57,0.484,39187.32813,39,66,0.985,0.73
1/15/21,128.362747,0,0,1,0,0,1,0,0,0,125.631866,12998.5,121.344215,52.36,0.455,36825.36719,39,66,0.985,0.73
1/19/21,130.017273,0,0,1,0,0,1,0,0,0,126.313698,13197.17969,127.225868,52.98,0.449,36069.80469,37,58,0.985,0.73
1/20/21,133.416092,1,0,1,0,0,1,0,0,0,130.463882,13457.25,126.586357,53.24,0.449,35547.75,37,58,0.985,0.73
1/21/21,138.424561,1,0,1,0,0,1,0,0,0,135.24646,13530.91016,129.997131,53.13,0.447,30825.69922,37,58,0.985,0.73
1/22/21,136.877365,1,0,1,0,0,1,0,0,0,137.420349,13543.05957,125.132904,52.27,0.434,33005.76172,37,58,0.985,0.73
1/25/21,136.285889,1,0,1,0,0,1,0,0,0,141.224701,13635.99023,126.470085,52.77,0.41,32366.39258,37,65,0.985,0.73
1/26/21,134.109848,1,0,1,0,0,1,0,0,0,141.461838,13626.05957,122.720154,52.61,0.412,32569.84961,37,65,0.985,0.73
1/27/21,128.944183,1,0,1,0,0,1,0,0,0,140.374878,13270.59961,117.962509,52.85,0.407,30432.54688,37,65,0.985,0.73
1/28/21,130.274307,1,0,1,0,0,1,0,0,0,135.463837,13337.16016,121.925598,52.34,0.43,33466.09766,37,65,0.985,0.73
1/29/21,129.662903,1,0,1,0,0,1,0,0,0,130.394684,13070.69043,117.749336,52.2,0.443,34316.38672,37,65,0.985,0.73
2/1/21,132.130951,1,0,1,0,0,1,0,0,0,132.548859,13403.38965,122.729851,53.55,0.424,33537.17578,35,58,0.985,0.73
2/2/21,135.322678,1,0,1,0,0,1,0,0,0,133.388763,13612.78027,124.454628,54.76,0.445,35510.28906,35,58,0.985,0.73
2/3/21,135.060623,1,0,1,0,0,1,0,0,0,132.351196,13610.54004,123.543793,55.69,0.459,37472.08984,35,58,0.985,0.73
2/4/21,136.395737,1,0,1,0,0,1,0,0,0,135.760284,13777.74023,124.173615,56.23,0.459,36926.06641,35,58,0.985,0.73
2/5/21,135.664551,1,0,1,0,0,1,0,0,0,135.339706,13856.29981,123.815094,56.85,0.467,38144.30859,35,58,0.985,0.73
2/8/21,144.12674,1,0,1,0,0,1,0,0,0,135.488129,13987.63965,128.437103,57.97,0.475,46196.46484,39,57,0.985,0.73
2/9/21,142.374924,1,0,1,0,0,1,0,0,0,134.597488,14007.7002,128.563049,58.36,0.474,46481.10547,39,57,0.985,0.73
2/10/21,147.375824,1,0,1,0,0,1,0,0,0,133.983917,13972.53027,129.541718,58.68,0.456,44918.18359,39,57,0.985,0.73
2/11/21,152.232056,1,0,1,0,0,1,0,0,0,133.726624,14025.76953,134.84198,58.24,0.461,47909.33203,39,57,0.985,0.73
2/12/21,149.3423,1,0,1,0,0,1,0,0,0,133.964111,14095.46973,133.776138,59.47,0.485,47504.85156,39,57,0.985,0.73
2/16/21,153.02562,1,0,1,0,0,1,0,0,0,131.806793,14047.5,135.704376,60.05,0.561,49199.87109,37,51,0.985,0.73
2/17/21,148.790802,1,0,1,0,0,1,0,0,0,129.481171,13965.49023,132.041672,61.14,0.566,52149.00781,37,51,0.985,0.73
2/18/21,148.022202,1,0,1,0,0,1,0,0,0,128.362946,13865.36035,130.45256,60.52,0.548,51679.79688,37,51,0.985,0.73
2/19/21,148.995422,1,0,1,0,0,1,0,0,0,128.52124,13874.45996,132.419571,59.24,0.581,55888.13281,37,51,0.985,0.73
2/22/21,143.298218,1,0,1,0,0,1,0,0,0,124.691444,13533.04981,129.425446,61.49,0.597,54207.32031,46,49,0.985,0.73
2/23/21,141.164597,1,0,1,0,0,1,0,0,0,124.552895,13465.2002,125.094147,61.67,0.579,48824.42578,46,49,0.985,0.78
2/24/21,144.728149,1,0,1,0,0,1,0,0,0,124.048187,13597.96973,128.194855,63.22,0.612,49705.33203,46,49,0.985,0.78
2/25/21,132.834656,1,0,1,0,0,1,0,0,0,119.733475,13119.42969,122.090332,63.53,0.802,47093.85156,46,49,0.985,0.78
2/26/21,136.897339,1,0,1,0,0,1,0,0,0,120.000671,13192.34961,122.032196,61.5,0.776,46339.76172,46,49,0.985,0.78
3/1/21,138.167511,1,0,1,0,0,1,0,0,0,126.462852,13588.83008,125.123207,60.64,0.711,49631.24219,38,50,0.985,0.78
3/2/21,133.820358,1,0,1,0,0,1,0,0,0,123.820587,13358.79004,122.090332,59.75,0.675,48378.98828,38,50,0.985,0.78
3/3/21,127.816231,1,0,1,0,0,1,0,0,0,120.792366,12997.75,119.076828,61.28,0.727,50538.24219,38,50,0.985,0.78
3/4/21,123.479088,1,0,1,0,0,1,0,0,0,118.882401,12723.46973,112.003342,63.83,0.782,48561.16797,38,50,0.985,0.78
3/5/21,124.389931,1,0,1,0,0,1,0,0,0,120.159004,12920.15039,117.051682,66.09,0.785,48927.30469,38,50,0.985,0.78
3/8/21,115.723114,1,0,1,0,0,1,0,0,0,115.151558,12609.16016,110.394859,65.05,0.85,52246.52344,35,51,0.985,0.78
3/9/21,125.019531,1,0,1,0,0,1,0,0,0,119.832443,13073.82031,112.768829,64.01,0.821,54824.11719,35,51,0.985,0.78
3/10/21,124.500282,1,0,1,0,0,1,0,0,0,118.733963,13068.83008,110.297951,64.44,0.792,56008.55078,35,51,0.985,0.78
3/11/21,129.745087,1,0,1,0,0,1,0,0,0,120.693405,13398.66992,116.838509,66.02,0.778,57805.12109,35,51,0.985,0.78
3/12/21,128.372086,1,0,1,0,0,1,0,0,0,119.773064,13319.86035,114.629257,65.61,0.847,57332.08984,35,51,0.985,0.78
3/15/21,131.719711,1,0,1,0,0,1,0,0,0,122.702324,13459.70996,115.385048,65.39,0.831,55907.19922,37,33,0.985,0.78
3/16/21,132.718246,1,0,1,0,0,1,0,0,0,124.265907,13471.57031,115.646667,64.8,0.824,56804.90234,37,33,0.985,0.78
3/17/21,133.217499,1,0,1,0,0,1,0,0,0,123.464317,13525.2002,115.50856,64.6,0.78,58870.89453,37,33,0.985,0.78
